id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
3075,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53530,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545457939410,1545457946580,7170,4,296,1545457939410,1545457946580,7170,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1010,2390.0,1558.3003561573103,4080,1010,2390.0,1558.3003561573103,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3076,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53532,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545457949412,1545457956580,7168,4,296,1545457949412,1545457956580,7168,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1008,2389.3333333333335,1559.1861124744964,4080,1008,2389.3333333333335,1559.1861124744964,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3077,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53534,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545457959418,1545457999980,40562,16,1427,1545457959418,1545457999980,40562,10,754,1545457966611,1545457999934,33323,6,673,66,89.1875,38.743978026698976,199,66,75.4,18.904438044485154,128,66,112.16666666666667,53.349476723456874,199,0,2704.133333333333,8316.634689126422,32487,17,4506.888888888889,10578.317664501814,32487,0,6664.6,14439.47159005481,32487,5,0,0,0,12,4,0,1,4,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3078,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53536,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545457999935,1545458035620,35685,15,1353,1545457999935,1545458035620,35685,9,680,1545458003191,1545458035573,32382,6,673,66,90.20000000000002,39.88411785589418,199,66,75.55555555555556,20.044395171163877,128,66,112.16666666666667,53.349476723456874,199,0,2548.928571428571,8371.079495356762,31559,24,4460.625,10972.824013866517,31560,0,6476.4,14025.617733276491,31559,4,0,0,0,12,4,0,1,3,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3079,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",123,"89.221.210.188","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1545458009457,1545458009457,0,1,90,1545458009457,1545458009457,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NTP","System",0,6,"","","","",""
3080,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53538,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458035563,1545458042740,7177,4,296,1545458035563,1545458042740,7177,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1017,2392.3333333333335,1555.2029878229187,4080,1017,2392.3333333333335,1555.2029878229187,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3081,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53540,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458045565,1545458078400,32835,14,1279,1545458045565,1545458078400,32835,8,606,1545458046598,1545458078358,31760,6,673,66,91.35714285714286,41.12758225300902,199,66,75.75,21.419283701508654,128,66,112.16666666666667,53.349476723456874,199,0,2525.7692307692305,8490.193609432063,30757,18,4690.714285714285,11503.453984409578,30758,0,6352.0,13649.727982637603,30758,3,0,0,0,12,4,0,1,2,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3082,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53542,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458078360,1545458111470,33110,14,1279,1545458078360,1545458111470,33110,8,606,1545458079397,1545458111423,32026,6,673,66,91.35714285714286,41.12758225300902,199,66,75.75,21.419283701508654,128,66,112.16666666666667,53.349476723456874,199,0,2546.9230769230767,8510.706526306913,30847,17,4729.999999999999,11525.139724388016,30848,0,6405.2,13669.638791862788,30848,3,0,0,0,12,4,0,1,2,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3083,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",123,"195.113.144.201","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1545458099457,1545458231457,132000,3,270,1545458099457,1545458231457,132000,3,270,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,65000,66000.0,1414.213562373095,67000,65000,66000.0,1414.213562373095,67000,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NTP","System",0,6,"","","","",""
3084,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",123,"82.113.53.40","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1545458237457,1545458237457,0,1,90,1545458237457,1545458237457,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NTP","System",0,6,"","","","",""
3085,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",123,"81.2.248.189","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1545458242457,1545458376529,134072,3,270,1545458242457,1545458376529,134072,3,270,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,67000,67036.0,50.91168824543142,67072,67000,67036.0,50.91168824543142,67072,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NTP","System",0,6,"","","","",""
3086,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",123,"77.78.107.252","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1545458586457,1545458586457,0,1,90,1545458586457,1545458586457,0,1,90,0,0,0,0,0,90,90.0,0.0,90,90,90.0,0.0,90,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NTP","System",0,6,"","","","",""
3087,1,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53332,6,4,0,0,1545458093925,1545459846959,1753034,117,10715,1545458093925,1545459846959,1753034,65,6783,1545458093925,1545459846908,1752983,52,3932,66,91.5811965811966,32.57332294257629,233,66,104.35384615384615,37.816758342545185,233,66,75.61538461538458,12.281268769726871,91,0,15112.362068965516,31492.91776626903,96919,17,27391.15625,38328.10873556168,96919,0,34372.2156862745,40096.361763787856,96943,0,0,0,0,117,65,0,0,0,0,0,0,65,45,0,0,0,0,0,0,52,20,0,0,"IRC","Chat",0,6,"","","","",""
3088,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53544,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458111425,1545458118660,7235,4,296,1545458111425,1545458118660,7235,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1075,2411.6666666666665,1529.7085779106208,4080,1075,2411.6666666666665,1529.7085779106208,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3089,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53546,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458121431,1545458128660,7229,4,296,1545458121431,1545458128660,7229,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1069,2409.6666666666665,1532.3316655780932,4080,1069,2409.6666666666665,1532.3316655780932,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3090,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53548,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458131433,1545458138660,7227,4,296,1545458131433,1545458138660,7227,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1067,2409.0,1533.206770138979,4080,1067,2409.0,1533.206770138979,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3091,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53550,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458141439,1545458148660,7221,4,296,1545458141439,1545458148660,7221,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1061,2407.0,1535.8343009582773,4080,1061,2407.0,1535.8343009582773,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3092,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53552,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458151442,1545458158660,7218,4,296,1545458151442,1545458158660,7218,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1058,2406.0,1537.149309598778,4080,1058,2406.0,1537.149309598778,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3093,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53554,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458161444,1545458168660,7216,4,296,1545458161444,1545458168660,7216,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1056,2405.3333333333335,1538.026441038428,4080,1056,2405.3333333333335,1538.026441038428,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3094,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53556,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458171447,1545458204790,33343,14,1279,1545458171447,1545458204790,33343,8,606,1545458172516,1545458204739,32223,6,673,66,91.35714285714286,41.12758225300902,199,66,75.75,21.419283701508654,128,66,112.16666666666667,53.349476723456874,199,0,2564.846153846154,8633.707931186093,31274,16,4763.285714285715,11699.36581919843,31275,0,6444.6,13886.399184093767,31275,3,0,0,0,12,4,0,1,2,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3095,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53558,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458204741,1545458211940,7199,4,296,1545458204741,1545458211940,7199,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1039,2399.6666666666665,1545.4967917576967,4080,1039,2399.6666666666665,1545.4967917576967,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3096,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53560,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458214743,1545458221940,7197,4,296,1545458214743,1545458221940,7197,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1037,2399.0,1546.3773795551976,4080,1037,2399.0,1546.3773795551976,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3097,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53562,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458224745,1545458259990,35245,17,1468,1545458224745,1545458259990,35245,10,738,1545458225796,1545458259939,34143,7,730,66,86.3529411764706,29.559138131190895,137,66,73.80000000000001,19.332183873875536,128,66,104.28571428571428,33.63883809782122,137,0,2202.8124999999995,8265.985960297376,33176,0,3916.1111111111113,10980.545665453566,33177,0,5690.5,13470.460537784147,33177,3,0,0,0,15,5,0,1,2,0,0,0,8,1,0,0,1,0,0,0,7,4,0,1,"IRC","Chat",0,6,"","","","",""
3098,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53564,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458259941,1545458293549,33608,15,1345,1545458259941,1545458293549,33608,9,672,1545458260995,1545458293506,32511,6,673,66,89.66666666666667,40.1686919070538,199,66,74.66666666666667,20.29778313018444,128,66,112.16666666666667,53.349476723456874,199,0,2400.5714285714284,8395.460831391483,31544,1,4201.0,11057.274451044177,31545,0,6502.2,14005.27731606911,31545,3,0,0,0,13,4,0,1,2,0,0,0,7,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3099,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53566,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458293508,1545458300740,7232,4,296,1545458293508,1545458300740,7232,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1072,2410.6666666666665,1531.0197037704424,4080,1072,2410.6666666666665,1531.0197037704424,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3100,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53568,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458303514,1545458338629,35115,15,1353,1545458303514,1545458338629,35115,9,680,1545458306813,1545458338582,31769,6,673,66,90.20000000000002,39.88411785589418,199,66,75.55555555555556,20.044395171163877,128,66,112.16666666666667,53.349476723456874,199,0,2508.214285714286,8118.539904522159,30641,17,4389.375,10629.699766456248,30642,0,6353.8,13582.102421937481,30641,4,0,0,0,12,4,0,1,3,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3101,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53570,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458338583,1545458378770,40187,16,1427,1545458338583,1545458378770,40187,10,754,1545458345796,1545458378727,32931,6,673,66,89.1875,38.743978026698976,199,66,75.4,18.904438044485154,128,66,112.16666666666667,53.349476723456874,199,0,2679.133333333333,8201.127551977808,32041,17,4465.222222222223,10427.377519992477,32041,0,6586.2,14234.592502070438,32041,5,0,0,0,12,4,0,1,4,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3102,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53572,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458378728,1545458411449,32721,14,1279,1545458378728,1545458411449,32721,8,606,1545458379796,1545458411402,31606,6,673,66,91.35714285714286,41.12758225300902,199,66,75.75,21.419283701508654,128,66,112.16666666666667,53.349476723456874,199,0,2517.0,8359.809706765658,30314,17,4674.428571428572,11314.11700571669,30314,0,6321.2,13417.636144269227,30314,3,0,0,0,12,4,0,1,2,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3103,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53574,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458411403,1545458443489,32086,13,1205,1545458411403,1545458443489,32086,7,532,1545458411419,1545458443448,32029,6,673,66,92.69230769230768,42.48996865022891,199,66,76.0,23.122860261366167,128,66,112.16666666666667,53.349476723456874,199,0,2673.833333333333,8933.194011238324,31027,16,5347.666666666666,12586.429273891252,31028,0,6405.8,13770.747626763043,31028,2,0,0,0,12,4,0,1,1,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3104,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53576,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458443450,1545458479409,35959,16,1419,1545458443450,1545458479409,35959,10,746,1545458446600,1545458479367,32767,6,673,66,88.68750000000001,39.00379255063966,199,66,74.6,19.13809464567115,128,66,112.16666666666667,53.349476723456874,199,0,2397.266666666667,8183.007685500019,31899,0,3995.4444444444443,10488.051774651847,31899,0,6553.4,14173.883264652633,31900,4,0,0,0,13,4,0,1,3,0,0,0,7,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3105,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53578,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458479368,1545458511369,32001,13,1205,1545458479368,1545458511369,32001,7,532,1545458479389,1545458511328,31939,6,673,66,92.69230769230768,42.48996865022891,199,66,76.0,23.122860261366167,128,66,112.16666666666667,53.349476723456874,199,0,2666.75,8908.294644727055,30941,17,5333.5,12551.160675411658,30942,0,6387.8,13732.681682759561,30942,2,0,0,0,12,4,0,1,1,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3106,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53580,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458480790,1545458488019,7229,4,296,1545458480790,1545458488019,7229,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1070,2409.6666666666665,1531.3491872637453,4079,1070,2409.6666666666665,1531.3491872637453,4079,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3107,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53582,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458490794,1545458498020,7226,4,296,1545458490794,1545458498020,7226,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1065,2408.6666666666665,1534.6270991134404,4081,1065,2408.6666666666665,1534.6270991134404,4081,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3108,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53584,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458500796,1545458533889,33093,13,1205,1545458500796,1545458533889,33093,7,532,1545458500833,1545458533844,33011,6,673,66,92.69230769230768,42.48996865022891,199,66,76.0,23.122860261366167,128,66,112.16666666666667,53.349476723456874,199,0,2757.75,9221.886142364114,32029,18,5515.5,12994.437175191546,32030,0,6602.2,14219.918871076585,32029,2,0,0,0,12,4,0,1,1,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3109,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53586,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458511330,1545458547919,36589,15,1353,1545458511330,1545458547919,36589,9,680,1545458514436,1545458547873,33437,6,673,66,90.20000000000002,39.88411785589418,199,66,75.55555555555556,20.044395171163877,128,66,112.16666666666667,53.349476723456874,199,0,2613.5,8625.530946868408,32507,17,4573.625,11310.413961572885,32507,0,6687.4,14439.474671884707,32508,4,0,0,0,12,4,0,1,3,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3110,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53588,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458533846,1545458568809,34963,15,1353,1545458533846,1545458568809,34963,9,680,1545458536997,1545458568763,31766,6,673,66,90.20000000000002,39.88411785589418,199,66,75.55555555555556,20.044395171163877,128,66,112.16666666666667,53.349476723456874,199,0,2497.357142857143,8151.941624377148,30742,18,4370.375,10679.933225279483,30742,0,6353.2,13638.35053076434,30742,4,0,0,0,12,4,0,1,3,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3111,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53590,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458547874,1545458580429,32555,13,1205,1545458547874,1545458580429,32555,7,532,1545458547892,1545458580385,32493,6,673,66,92.69230769230768,42.48996865022891,199,66,76.0,23.122860261366167,128,66,112.16666666666667,53.349476723456874,199,0,2712.916666666667,9067.441309515885,31493,17,5425.833333333333,12776.12970216985,31494,0,6498.6,13978.515722350496,31493,2,0,0,0,12,4,0,1,1,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3112,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53592,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458568764,1545458575939,7175,4,296,1545458568764,1545458575939,7175,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1015,2391.6666666666665,1556.0875082505268,4080,1015,2391.6666666666665,1556.0875082505268,4080,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3113,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53594,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458578767,1545458617679,38912,14,1279,1545458578767,1545458617679,38912,8,606,1545458579825,1545458617630,37805,6,673,66,91.35714285714286,41.12758225300902,199,66,75.75,21.419283701508654,128,66,112.16666666666667,53.349476723456874,199,0,2993.2307692307695,10176.856113701046,36843,18,5558.857142857143,13802.09636768477,36843,0,7561.0,16374.189735678527,36843,3,0,0,0,12,4,0,1,2,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3114,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53596,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458580387,1545458587619,7232,4,296,1545458580387,1545458587619,7232,4,296,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,1072,2410.6666666666665,1530.3667316474616,4079,1072,2410.6666666666665,1530.3667316474616,4079,0,0.0,0.0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","",""
3115,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53598,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458590394,1545458622739,32345,13,1205,1545458590394,1545458622739,32345,7,532,1545458590415,1545458622691,32276,6,673,66,92.69230769230768,42.48996865022891,199,66,76.0,23.122860261366167,128,66,112.16666666666667,53.349476723456874,199,0,2695.416666666667,9003.44294204201,31272,17,5390.833333333333,12684.626150055297,31272,0,6455.2,13880.066451570035,31273,2,0,0,0,12,4,0,1,1,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
3116,0,"192.168.1.195","b8:27:eb:58:91:d2","b8:27:eb",53600,"185.244.25.235","78:8a:20:43:93:d5","78:8a:20",6667,6,4,0,0,1545458617631,1545458649549,31918,13,1205,1545458617631,1545458649549,31918,7,532,1545458617647,1545458649499,31852,6,673,66,92.69230769230768,42.48996865022891,199,66,76.0,23.122860261366167,128,66,112.16666666666667,53.349476723456874,199,0,2659.833333333333,8788.49072608171,30553,17,5319.666666666667,12367.612181284901,30554,0,6370.4,13524.93128633192,30554,2,0,0,0,12,4,0,1,1,0,0,0,6,1,0,0,1,0,0,0,6,3,0,1,"Unknown","Unspecified",0,0,"","","","",""
